elapsed_s,robot_x,robot_y,robot_theta,human_x,human_y,human_theta,distance,alpha_deg,alpha_rad,dist_error,r_d,r_alpha,reward,action,tracking_ok
28.183,9.0783,-1.2484,1.2968,10.0163,0.3659,-0.2094,1.8671,108.159,1.8877,0.3671,0.6329,-1.0,-0.3671,fast_right,False
28.382,9.0989,-1.167,1.3518,10.0946,0.3493,-0.2094,1.814,111.293,1.9424,0.314,0.686,-1.0,-0.314,fast_right,False
28.588,9.1157,-1.0847,1.3868,10.1729,0.3326,-0.2094,1.7682,114.72,2.0022,0.2682,0.7318,-1.0,-0.2682,fast_right,False
28.882,9.1374,-0.9606,1.4018,10.2902,0.3077,-0.2094,1.7139,120.269,2.0991,0.2139,0.7861,-1.0,-0.2139,right,False
29.093,9.1519,-0.8785,1.3868,10.3687,0.291,-0.2094,1.6877,124.137,2.1666,0.1877,0.8123,-1.0,-0.1877,right,False
29.385,9.1739,-0.7738,1.3268,10.4859,0.2661,-0.2094,1.6741,129.598,2.2619,0.1741,0.8259,-1.0,-0.1741,right,False
29.685,9.2039,-0.6732,1.2218,10.6033,0.2411,-0.2094,1.6716,134.839,2.3534,0.1716,0.8284,-1.0,-0.1716,right,False
29.983,9.2461,-0.5772,1.0774,10.7206,0.2162,-0.2094,1.6743,139.715,2.4385,0.1743,0.8257,-1.0,-0.1743,right,False
30.309,9.282,-0.5171,0.9774,10.799,0.1995,-0.2094,1.6777,142.713,2.4908,0.1777,0.8223,-1.0,-0.1777,fast_right,False
30.464,9.282,-0.5171,0.9774,10.838,0.1913,-0.2094,1.7096,143.522,2.5049,0.2096,0.7904,-1.0,-0.2096,fast_right,False
30.682,9.4043,-0.3773,0.7274,10.9945,0.158,-0.2094,1.6779,149.396,2.6074,0.1779,0.8221,-1.0,-0.1779,fast_right,False
30.982,9.5039,-0.3004,0.5774,11.1119,0.133,-0.2094,1.6653,152.914,2.6689,0.1653,0.8347,-1.0,-0.1653,fast_right,False
31.183,9.5762,-0.2578,0.4774,11.1901,0.1164,-0.2094,1.6567,154.947,2.7043,0.1567,0.8433,-1.0,-0.1567,fast_straight,False
31.486,9.697,-0.2058,0.333,11.3076,0.0914,-0.2094,1.6377,157.542,2.7496,0.1377,0.8623,-1.0,-0.1377,left,False
31.783,9.8505,-0.1617,0.228,11.4249,0.0665,-0.2094,1.5908,159.754,2.7882,0.0908,0.9092,-1.0,-0.0908,left,False
32.086,9.9741,-0.1369,0.168,11.5423,0.0415,-0.2094,1.5784,161.509,2.8189,0.0784,0.9216,-1.0,-0.0784,left,False
32.383,10.0778,-0.1204,0.153,11.6596,0.0166,-0.2094,1.5878,163.048,2.8457,0.0878,0.9122,-1.0,-0.0878,left,False
32.593,10.1469,-0.1094,0.168,11.7381,0.0001,0.2094,1.595,171.936,3.0009,0.095,0.905,-1.0,-0.095,left,False
32.891,10.2499,-0.0894,0.228,11.8555,0.025,0.2094,1.6096,172.075,3.0033,0.1096,0.8904,-1.0,-0.1096,left,False
33.091,10.3177,-0.0717,0.293,11.9337,0.0416,0.2094,1.62,172.011,3.0022,0.12,0.88,-1.0,-0.12,fast_left,False
33.383,10.4213,-0.0333,0.4274,12.0509,0.0666,0.2094,1.6326,171.507,2.9934,0.1326,0.8674,-1.0,-0.1326,fast_left,False
33.69,10.5319,0.0267,0.5774,12.1684,0.0915,0.2094,1.6377,170.267,2.9717,0.1377,0.8623,-1.0,-0.1377,fast_left,False
33.891,10.6002,0.0757,0.6774,12.2467,0.1082,0.2094,1.6468,169.13,2.9519,0.1468,0.8532,-1.0,-0.1468,fast_straight,False
34.185,10.6965,0.1652,0.8218,12.3639,0.1331,0.2094,1.6677,166.897,2.9129,0.1677,0.8323,-1.0,-0.1677,fast_right,False
34.385,10.767,0.2467,0.8968,12.4422,0.1497,0.2094,1.678,164.686,2.8743,0.178,0.822,-1.0,-0.178,fast_right,False
34.593,10.8267,0.3256,0.9518,12.5206,0.1664,0.2094,1.7013,162.63,2.8384,0.2013,0.7987,-1.0,-0.2013,fast_right,False
34.893,10.8976,0.4305,0.9968,12.6379,0.1913,0.2094,1.7566,160.175,2.7956,0.2566,0.7434,-1.0,-0.2566,fast_right,False
35.188,10.9657,0.5365,0.9968,12.7553,0.2163,0.2094,1.8181,157.854,2.7551,0.3181,0.6819,-1.0,-0.3181,fast_right,False
35.484,11.0359,0.6411,0.9518,12.8725,0.2412,0.2094,1.8797,155.715,2.7177,0.3797,0.6203,-1.0,-0.3797,fast_right,False
35.693,11.0862,0.7084,0.8968,12.951,0.2579,0.2094,1.9185,154.418,2.6951,0.4185,0.5815,-1.0,-0.4185,fast_right,False
35.991,11.1698,0.8026,0.7768,13.0683,0.2828,0.2094,1.9684,152.69,2.6649,0.4684,0.5316,-1.0,-0.4684,fast_right,False
36.296,11.2655,0.8844,0.6274,13.1857,0.3078,0.2094,2.0049,151.287,2.6404,0.5049,0.4988,-1.0,-0.5012,fast_straight,False
36.59,11.3772,0.9538,0.483,13.303,0.3327,0.2094,2.0235,150.127,2.6202,0.5235,0.4941,-1.0,-0.5059,fast_left,False
36.883,11.5224,1.0204,0.378,13.4203,0.3576,0.2094,2.0103,148.752,2.5962,0.5103,0.4974,-1.0,-0.5026,fast_left,False
37.095,11.6063,1.0517,0.333,13.4987,0.3743,0.2094,2.0099,148.305,2.5884,0.5099,0.4975,-1.0,-0.5025,fast_left,False
37.386,11.7261,1.0907,0.303,13.616,0.3992,0.2094,2.0124,147.903,2.5814,0.5124,0.4969,-1.0,-0.5031,fast_left,False
37.694,11.8462,1.1287,0.318,13.7336,0.4074,-0.2094,2.0204,171.085,2.986,0.5204,0.4949,-1.0,-0.5051,fast_right,False
37.982,11.965,1.1708,0.3668,13.8506,0.3825,-0.2094,2.0438,169.314,2.9551,0.5438,0.4891,-1.0,-0.5109,fast_right,False
38.283,12.0821,1.2172,0.3818,13.968,0.3576,-0.2094,2.0726,167.495,2.9233,0.5726,0.4818,-1.0,-0.5182,fast_right,False
38.484,12.1602,1.2481,0.3668,14.0463,0.3409,-0.2094,2.093,166.313,2.9027,0.593,0.4768,-1.0,-0.5232,fast_straight,False
38.69,12.2396,1.2774,0.333,14.1248,0.3243,-0.2094,2.1124,165.18,2.8829,0.6124,0.4719,-1.0,-0.5281,fast_right,False
38.991,12.3773,1.322,0.2918,14.242,0.2993,-0.2094,2.1267,163.258,2.8494,0.6267,0.4683,-1.0,-0.5317,fast_right,False
39.295,12.4996,1.3547,0.2168,14.3595,0.2744,-0.2094,2.1508,161.851,2.8248,0.6508,0.4623,-1.0,-0.5377,fast_right,False
39.584,12.6239,1.3753,0.0968,14.4767,0.2495,-0.2094,2.1681,160.717,2.805,0.6681,0.458,-1.0,-0.542,fast_straight,False
39.891,12.7553,1.3787,-0.047,14.5942,0.2245,-0.2094,2.1712,159.886,2.7905,0.6712,0.4572,-1.0,-0.5428,fast_left,False
40.192,12.9142,1.3628,-0.152,14.7116,0.1995,-0.2094,2.141,159.09,2.7766,0.641,0.4648,-1.0,-0.5352,fast_left,False
40.394,13.0025,1.3473,-0.197,14.7898,0.1829,-0.2094,2.1332,158.917,2.7736,0.6332,0.4667,-1.0,-0.5333,fast_left,False
40.7,13.1256,1.3205,-0.227,14.9073,0.158,-0.2094,2.1274,158.876,2.7729,0.6274,0.4681,-1.0,-0.5319,fast_left,False
41.001,13.2484,1.2925,-0.212,15.0246,0.133,-0.2094,2.1212,158.863,2.7727,0.6212,0.4697,-1.0,-0.5303,fast_left,False
41.295,13.3722,1.269,-0.152,15.142,0.1081,-0.2094,2.1166,158.736,2.7705,0.6166,0.4708,-1.0,-0.5292,fast_left,False
41.602,13.4974,1.2556,-0.047,15.2594,0.0831,-0.2094,2.1164,158.359,2.7639,0.6164,0.4709,-1.0,-0.5291,fast_straight,False
