elapsed_s,robot_x,robot_y,robot_theta,human_x,human_y,human_theta,distance,alpha_deg,alpha_rad,dist_error,r_d,r_alpha,reward,action,tracking_ok
18.427,7.384,1.1038,0.0848,6.2604,0.3326,-0.2094,1.3628,46.464,0.8109,0.1372,0.8628,-0.8585,0.0042,fast_right,True
18.726,7.4931,1.1041,-0.0652,6.3778,0.3076,-0.2094,1.3705,47.531,0.8296,0.1295,0.8705,-0.9012,-0.0308,fast_right,True
19.016,7.6177,1.0859,-0.2152,6.495,0.2827,-0.2094,1.3804,47.578,0.8304,0.1196,0.8804,-0.9031,-0.0227,fast_straight,True
19.216,7.6992,1.0633,-0.3146,6.5732,0.2661,-0.2094,1.3796,47.298,0.8255,0.1204,0.8796,-0.8919,-0.0124,fast_straight,True
19.517,7.8437,1.0047,-0.4346,6.6906,0.2412,-0.2094,1.3829,45.512,0.7943,0.1171,0.8829,-0.8205,0.0625,fast_straight,True
19.817,8.0034,0.9219,-0.5096,6.808,0.2162,-0.2094,1.3882,42.553,0.7427,0.1118,0.8882,-0.7021,0.1861,fast_right,True
20.016,8.1067,0.862,-0.5358,6.8863,0.1996,-0.2094,1.3886,40.492,0.7067,0.1114,0.8886,-0.6197,0.2689,fast_right,True
20.327,8.2336,0.782,-0.5958,7.0039,0.1746,-0.2094,1.3716,38.287,0.6682,0.1284,0.8716,-0.5315,0.3401,fast_right,True
20.622,8.334,0.706,-0.7008,7.1211,0.1497,-0.2094,1.3344,36.639,0.6395,0.1656,0.8344,-0.4655,0.3689,fast_straight,True
20.921,8.4278,0.6138,-0.8396,7.2385,0.1247,-0.2094,1.286,34.355,0.5996,0.214,0.786,-0.3742,0.4118,fast_left,True
21.229,8.5271,0.4887,-0.9446,7.3559,0.0997,-0.2094,1.2341,30.374,0.5301,0.2659,0.7341,-0.2149,0.5192,fast_left,True
21.527,8.6005,0.3795,-1.0046,7.4734,0.0748,-0.2094,1.1676,27.129,0.4735,0.3324,0.6676,-0.0852,0.5824,fast_left,True
21.826,8.6668,0.2724,-1.0196,7.5907,0.0498,-0.2094,1.0989,23.685,0.4134,0.4011,0.5989,0.0526,0.6515,fast_straight,True
22.117,8.7362,0.1622,-0.998,7.7079,0.0249,-0.2094,1.0374,19.606,0.3422,0.4626,0.5374,0.2158,0.7532,fast_right,True
22.428,8.8213,0.0305,-1.0016,7.8255,0.0001,0.2094,0.9963,10.248,0.1789,0.5037,0.4963,0.5901,1.0864,left,True
22.725,8.8873,-0.0768,-1.0382,7.9429,0.025,0.2094,0.9499,18.152,0.3168,0.5501,0.4499,0.2739,0.7238,fast_left,True
23.027,8.9421,-0.1712,-1.0442,8.0602,0.05,0.2094,0.9093,26.08,0.4552,0.5907,0.4093,-0.0432,0.366,fast_left,True
23.317,9.0073,-0.2791,-1.0052,8.1774,0.0749,0.2094,0.9022,35.099,0.6126,0.5978,0.4022,-0.404,-0.0018,fast_left,True
23.626,9.0791,-0.3826,-0.9212,8.295,0.0999,0.2094,0.9206,43.602,0.761,0.5794,0.4206,-0.7441,-0.3234,fast_left,True
23.926,9.1616,-0.4777,-0.7922,8.4123,0.1248,0.2094,0.9615,50.801,0.8866,0.5385,0.4615,-1.0,-0.5385,fast_left,False
24.216,9.2569,-0.5599,-0.6422,8.5296,0.1497,0.2094,1.0162,56.295,0.9825,0.4838,0.5162,-1.0,-0.4838,fast_left,False
24.518,9.3634,-0.627,-0.4922,8.6469,0.1747,0.2094,1.0752,60.213,1.0509,0.4248,0.5752,-1.0,-0.4248,fast_right,False
24.828,9.4787,-0.6776,-0.3478,8.7645,0.1997,0.2094,1.1312,62.85,1.0969,0.3688,0.6312,-1.0,-0.3688,fast_right,False
25.224,9.5995,-0.7134,-0.2428,8.8819,0.2246,0.2094,1.181,64.585,1.1272,0.319,0.681,-1.0,-0.319,fast_right,False
25.38,9.5995,-0.7134,-0.2428,8.9208,0.2329,0.2094,1.1645,66.351,1.158,0.3355,0.6645,-1.0,-0.3355,fast_right,False
25.617,9.8055,-0.7537,-0.1678,9.0773,0.2662,0.2094,1.2531,66.474,1.1602,0.2469,0.7531,-1.0,-0.2469,fast_right,False
25.916,9.9296,-0.7753,-0.1828,9.1947,0.2911,0.2094,1.2951,67.425,1.1768,0.2049,0.7951,-1.0,-0.2049,fast_right,False
26.116,10.0119,-0.792,-0.2178,9.2729,0.3077,0.2094,1.325,68.1,1.1886,0.175,0.825,-1.0,-0.175,fast_right,False
26.316,10.0934,-0.8125,-0.2728,9.3512,0.3244,0.2094,1.3577,68.861,1.2019,0.1423,0.8577,-1.0,-0.1423,fast_left,False
26.616,10.2125,-0.8534,-0.3816,9.4686,0.3493,0.2094,1.4142,70.261,1.2263,0.0858,0.9142,-1.0,-0.0858,left,False
26.817,10.2889,-0.8869,-0.4366,9.5468,0.3659,0.2094,1.4561,71.363,1.2455,0.0439,0.9561,-1.0,-0.0439,left,False
27.017,10.3535,-0.9187,-0.4716,9.6251,0.3826,0.2094,1.4913,72.761,1.2699,0.0087,0.9913,-1.0,-0.0087,left,False
27.317,10.4464,-0.9675,-0.4866,9.7425,0.4075,0.2094,1.5447,74.888,1.307,0.0447,0.9553,-1.0,-0.0447,left,False
27.617,10.5399,-1.0154,-0.4566,9.8599,0.3992,-0.2094,1.5695,52.327,0.9133,0.0695,0.9305,-1.0,-0.0695,left,False
27.928,10.6357,-1.0583,-0.3816,9.9775,0.3742,-0.2094,1.5764,53.32,0.9306,0.0764,0.9236,-1.0,-0.0764,fast_left,False
28.127,10.7018,-1.0818,-0.3066,10.0558,0.3575,-0.2094,1.5776,53.829,0.9395,0.0776,0.9224,-1.0,-0.0776,fast_left,False
28.421,10.8215,-1.1098,-0.1622,10.1729,0.3326,-0.2094,1.5816,53.79,0.9388,0.0816,0.9184,-1.0,-0.0816,fast_left,False
