elapsed_s,robot_x,robot_y,robot_theta,human_x,human_y,human_theta,distance,alpha_deg,alpha_rad,dist_error,r_d,r_alpha,reward,action,tracking_ok
25.801,0.6493,5.1471,-1.0664,-1.2528,4.8405,-2.8883,1.9266,174.645,3.0481,0.4266,0.5734,-1.0,-0.4266,right,False
26.101,0.6996,5.0549,-1.0814,-1.3687,4.809,-2.8643,2.0829,170.894,2.9827,0.5829,0.4793,-1.0,-0.5207,right,False
26.402,0.7463,4.9609,-1.1414,-1.4837,4.7748,-2.8403,2.2377,167.509,2.9236,0.7377,0.4406,-1.0,-0.5594,right,False
26.69,0.785,4.8633,-1.2464,-1.5976,4.7379,-2.8164,2.3859,164.38,2.869,0.8859,0.4035,-1.0,-0.5965,right,False
27.001,0.8109,4.7617,-1.3908,-1.711,4.6981,-2.7923,2.5227,161.432,2.8175,1.0227,0.3693,-1.0,-0.6307,right,False
27.301,0.8213,4.6573,-1.5408,-1.8233,4.6557,-2.7683,2.6446,158.648,2.7689,1.1446,0.3388,-1.0,-0.6612,right,False
27.602,0.8161,4.5525,-1.6908,-1.9345,4.6106,-2.7443,2.7512,156.029,2.7232,1.2512,0.3122,-1.0,-0.6878,right,False
27.891,0.7953,4.4497,-1.8408,-2.0444,4.5629,-2.7204,2.8419,153.582,2.6805,1.3419,0.2895,-1.0,-0.7105,right,False
28.203,0.7593,4.3512,-1.9908,-2.1535,4.5125,-2.6963,2.9172,151.318,2.641,1.4172,0.2707,-1.0,-0.7293,fast_right,False
28.501,0.7068,4.2555,-2.1408,-2.2611,4.4595,-2.6723,2.9749,149.182,2.6037,1.4749,0.2563,-1.0,-0.7437,fast_right,False
28.79,0.6306,4.1553,-2.2908,-2.3673,4.4041,-2.6484,3.0082,146.998,2.5656,1.5082,0.2479,-1.0,-0.7521,fast_right,False
28.99,0.5719,4.0953,-2.3908,-2.4375,4.3656,-2.6324,3.0214,145.691,2.5428,1.5214,0.2446,-1.0,-0.7554,fast_right,False
29.19,0.5074,4.0415,-2.4908,-2.507,4.3261,-2.6164,3.0279,144.514,2.5223,1.5279,0.243,-1.0,-0.757,fast_right,False
29.499,0.4015,3.9735,-2.6408,-2.6103,4.2646,-2.5923,3.0258,143.01,2.496,1.5258,0.2435,-1.0,-0.7565,fast_right,False
29.802,0.2866,3.9221,-2.7908,-2.7118,4.2007,-2.5683,3.0113,141.846,2.4757,1.5113,0.2472,-1.0,-0.7528,fast_right,False
30.101,0.1653,3.8884,-2.9408,-2.8119,4.1344,-2.5443,2.9874,141.056,2.4619,1.4874,0.2532,-1.0,-0.7468,fast_left,False
30.401,0.0403,3.8731,-3.0866,-2.9103,4.0657,-2.5203,2.9569,140.67,2.4552,1.4569,0.2608,-1.0,-0.7392,fast_left,False
30.691,-0.0856,3.8739,3.0886,-3.0069,3.9948,-2.4964,2.9238,140.662,2.455,1.4238,0.2691,-1.0,-0.7309,fast_left,False
30.89,-0.1693,3.8807,3.0416,-3.0704,3.9462,-2.4804,2.9018,140.821,2.4578,1.4018,0.2745,-1.0,-0.7255,left,False
31.191,-0.2888,3.8952,3.0086,-3.1642,3.8714,-2.4564,2.8755,141.214,2.4647,1.3755,0.2811,-1.0,-0.7189,fast_left,False
31.403,-0.3588,3.9046,3.0116,-3.2259,3.8202,-2.4403,2.8683,141.507,2.4698,1.3683,0.2829,-1.0,-0.7171,fast_left,False
31.69,-0.482,3.9183,3.0536,-3.3165,3.7418,-2.4164,2.8399,142.012,2.4786,1.3399,0.29,-1.0,-0.71,fast_left,False
31.894,-0.5659,3.9234,3.1066,-3.376,3.6882,-2.4004,2.82,142.315,2.4839,1.32,0.295,-1.0,-0.705,fast_left,False
32.203,-0.6918,3.9204,-3.0596,-3.4637,3.606,-2.3763,2.7897,142.625,2.4893,1.2897,0.3026,-1.0,-0.6974,fast_left,False
32.491,-0.816,3.9002,-2.9108,-3.549,3.522,-2.3524,2.7591,142.661,2.4899,1.2591,0.3102,-1.0,-0.6898,fast_left,False
32.813,-0.9359,3.8617,-2.7608,-3.6328,3.4355,-2.3283,2.7304,142.382,2.485,1.2304,0.3174,-1.0,-0.6826,fast_straight,False
33.09,-1.0523,3.8038,-2.615,-3.7139,3.3476,-2.3044,2.7004,141.756,2.4741,1.2004,0.3249,-1.0,-0.6751,fast_right,False
33.474,-1.1827,3.7169,-2.507,-3.7932,3.2575,-2.2804,2.6506,140.635,2.4545,1.1506,0.3374,-1.0,-0.6626,fast_right,False
33.629,-1.1827,3.7169,-2.507,-3.8191,3.2271,-2.2724,2.6815,140.721,2.456,1.1815,0.3296,-1.0,-0.6704,fast_right,False
33.891,-1.3485,3.5812,-2.427,-3.9205,3.1032,-2.2404,2.616,138.892,2.4241,1.116,0.346,-1.0,-0.654,fast_right,False
